order_id,product_id,quantity
O0000022928,23,1
O0000015130,20,3
O0000007978,14,4
O0000024865,7,5
O0000035052,20,2
O0000032630,12,3
O0000015149,9,3
O0000008602,13,4
O0000033468,10,4
O0000026180,3,4
O0000025839,5,1
O0000028188,19,1
O0000031356,8,3
O0000012651,24,1
O0000013334,12,3
O0000018312,22,1
O0000041588,1,3
O0000034439,14,2
O0000029486,21,3
O0000031363,11,1
O0000038116,8,4
O0000033156,11,1
O0000025247,7,2
O0000028826,21,2
O0000002992,7,2
O0000033725,1,3
O0000001660,17,1
O0000024979,6,3
O0000014144,15,1
O0000027020,14,5
O0000042089,24,5
O0000006452,19,2
O0000035504,22,2
O0000034252,16,3
O0000030207,19,1
O0000041064,16,1
O0000006156,16,5
O0000023035,12,1
O0000032253,10,2
O0000020783,11,3
O0000010645,22,5
O0000022453,19,5
O0000025402,15,5
O0000018645,15,4
O0000013914,12,3
O0000008904,1,5
O0000012087,4,3
O0000030866,12,3
O0000010918,24,4
O0000042696,11,5
O0000001619,3,1
O0000028290,11,4
O0000020524,9,4
O0000039209,17,3
O0000005284,23,5
O0000033852,7,1
O0000015481,7,2
O0000033465,22,4
O0000019257,7,5
O0000027321,18,4
O0000034002,10,1
O0000042448,20,2
O0000027161,2,5
O0000017611,23,2
O0000006010,9,4
O0000041246,18,1
O0000025461,14,2
O0000009835,13,3
O0000019624,23,2
O0000027015,23,1
O0000000944,14,1
O0000017114,18,1
O0000020883,10,3
O0000001746,8,3
O0000024532,19,2
O0000040580,11,2
O0000003029,23,3
O0000041410,18,5
O0000031715,4,2
O0000008397,15,2
O0000011920,7,4
O0000015470,19,4
O0000024534,17,2
O0000039025,13,2
O0000013926,20,1
O0000027856,24,3
O0000021379,17,5
O0000021763,20,2
O0000035870,24,2
O0000026299,12,3
O0000005818,7,4
O0000019646,16,4
O0000030355,23,2
O0000022159,19,4
O0000041455,12,4
O0000017938,15,2
O0000028321,9,3
O0000040544,21,3
O0000035366,10,4
O0000038264,14,4
O0000012275,23,2
O0000007583,23,3
O0000042921,5,3
O0000013718,2,3
O0000039557,17,4
O0000004232,21,5
O0000019927,9,1
O0000027298,5,3
O0000031884,6,2
O0000000027,12,3
O0000021270,6,3
O0000038476,3,1
O0000038251,10,5
O0000012940,9,5
O0000012046,20,3
O0000037194,7,4
O0000040936,12,2
O0000006485,14,4
O0000029096,15,1
O0000013514,16,5
O0000002570,24,5
O0000011052,4,3
O0000004120,23,3
O0000000184,8,1
O0000024485,6,1
O0000001924,24,5
O0000025422,4,3
O0000005859,21,3
O0000018510,19,5
O0000035356,4,1
O0000033506,22,4
O0000009523,16,2
O0000007885,1,5
O0000010643,6,4
O0000009613,6,2
O0000022309,5,4
O0000007286,22,4
O0000017615,1,2
O0000033446,11,1
O0000005253,5,4
O0000001574,20,1
O0000021422,12,4
O0000009788,10,2
O0000007705,23,4
O0000015915,11,1
O0000040726,2,2
O0000024963,23,4
O0000003845,1,2
O0000028940,18,2
O0000008659,10,5
O0000016963,21,3
O0000013157,7,3
O0000032095,18,1
O0000041382,19,4
O0000016239,16,4
O0000010851,6,3
O0000040599,6,5
O0000001130,19,2
O0000006067,6,3
O0000024327,17,5
O0000014581,15,3
O0000037796,14,2
O0000017390,18,4
O0000030983,6,5
O0000034448,19,2
O0000015933,11,1
O0000013478,24,2
O0000041739,12,4
O0000036900,1,5
O0000006832,14,3
O0000005778,3,1
O0000038246,3,2
O0000031442,7,2
O0000008304,23,5
O0000007097,18,1
O0000035779,19,4
O0000001376,19,5
O0000015480,1,5
O0000005452,18,3
O0000020154,8,2
O0000008390,14,5
O0000035282,15,3
O0000003069,6,5
O0000022353,5,4
O0000036980,15,1
O0000039301,16,5
O0000021516,21,2
O0000004899,10,5
O0000027841,18,4
O0000027731,4,2
O0000009546,22,1
O0000009758,1,5
O0000000326,5,4
O0000027607,15,3
O0000007606,20,3
O0000027639,21,4
O0000022458,23,1
O0000000975,16,5
O0000029935,15,1
O0000022486,8,2
O0000036381,14,5
O0000008701,8,3
O0000041121,15,2
O0000038709,6,5
O0000012526,14,5
O0000006202,24,1
O0000006410,10,3
O0000042178,17,3
O0000012780,7,5
O0000038670,10,3
O0000028222,18,5
O0000009702,13,1
O0000026021,15,5
O0000040366,4,5
O0000013025,16,1
O0000029927,9,5
O0000033343,21,1
O0000036690,3,5
O0000023085,3,1
O0000007158,11,5
O0000036320,12,5
O0000007390,7,3
O0000007911,12,1
O0000017228,7,3
O0000006531,12,3
O0000027529,2,3
O0000040372,8,3
O0000013886,11,1
O0000035595,14,1
O0000039096,21,3
O0000018384,8,5
O0000030766,5,1
O0000011859,24,1
O0000006823,17,4
O0000013497,4,3
O0000006759,23,4
O0000024511,11,2
O0000019792,3,1
O0000031345,9,1
O0000005618,21,5
O0000029807,18,4
O0000002511,19,1
O0000038553,7,3
O0000040522,11,2
O0000027815,21,3
O0000039384,15,1
O0000008360,24,1
O0000024444,23,4
O0000032031,17,5
O0000005087,15,5
O0000036732,8,2
O0000002155,16,1
O0000010615,17,5
O0000026276,16,4
O0000026199,18,2
O0000007336,12,3
O0000032238,12,4
O0000013339,2,1
O0000009464,19,4
O0000032705,13,1
O0000005413,19,1
O0000001515,21,5
O0000038121,1,3
O0000034103,7,1
O0000025360,13,4
O0000006595,14,1
O0000017378,4,4
O0000029474,4,4
O0000031725,6,1
O0000010463,1,4
O0000021266,19,1
O0000034910,2,5
O0000041731,13,2
O0000010813,15,5
O0000004336,14,1
O0000031384,13,2
O0000014099,10,3
O0000027269,17,1
O0000016049,1,2
O0000032231,10,5
O0000026842,23,4
O0000039017,6,5
O0000021591,22,5
O0000014053,23,1
O0000023379,20,5
O0000027443,22,3
O0000012516,7,3
O0000029019,21,2
O0000011802,20,3
O0000004483,11,4
O0000001110,1,3
O0000033622,14,3
O0000028797,1,3
O0000028941,12,4
O0000038630,19,1
O0000014941,12,1
O0000041812,23,2
O0000036002,19,3
O0000023460,15,3
O0000002427,2,4
O0000014669,16,4
O0000013834,18,5
O0000030945,6,5
O0000041780,1,2
O0000015818,15,1
O0000013022,11,4
O0000042243,23,2
O0000029212,10,2
O0000012463,17,4
O0000039323,20,5
O0000000355,23,1
O0000024353,10,3
O0000000726,9,2
O0000019099,12,1
O0000041093,12,2
O0000003629,16,2
O0000017337,7,3
O0000023396,19,1
O0000036361,20,3
O0000035542,2,4
O0000033289,12,1
O0000020974,8,3
O0000042391,17,4
O0000038207,18,5
O0000042157,17,4
O0000040820,16,1
O0000012011,15,5
O0000039581,17,3
O0000019720,2,5
O0000034674,21,3
O0000022574,13,2
O0000028482,9,1
O0000028787,3,4
O0000033946,13,1
O0000030480,19,4
O0000021010,6,1
O0000029605,3,2
O0000040800,23,1
O0000040957,18,3
O0000001666,21,1
O0000041860,9,5
O0000011297,20,2
O0000029551,1,4
O0000034834,22,3
O0000006705,1,3
O0000041503,3,1
O0000029247,7,3
O0000023708,10,2
O0000037091,10,5
O0000033190,12,1
O0000001947,5,4
O0000029202,23,4
O0000017432,6,4
O0000015584,7,1
O0000014584,11,2
O0000022128,24,2
O0000042438,23,5
O0000039946,3,1
O0000027821,3,3
O0000039564,3,2
O0000036902,5,2
O0000012047,14,3
O0000028982,5,2
O0000009254,13,1
O0000018353,9,2
O0000032605,22,5
O0000026426,23,4
O0000003105,1,2
O0000028908,24,5
O0000013993,11,2
O0000022180,20,3
O0000042994,10,2
O0000009458,22,3
O0000011528,24,1
O0000004714,18,3
O0000017034,9,5
O0000012490,6,5
O0000021907,7,1
O0000000935,24,3
O0000023388,1,3
O0000022864,10,5
O0000027065,10,4
O0000037346,14,3
O0000017057,17,1
O0000020800,8,5
O0000018705,21,5
O0000036565,6,3
O0000027386,2,3
O0000029635,24,2
O0000030389,7,5
O0000017149,10,5
O0000002903,2,2
O0000014413,1,2
O0000035437,24,2
O0000007203,3,1
O0000016989,15,4
O0000040786,21,4
O0000038655,3,1
O0000000635,22,4
O0000004302,3,2
O0000005432,6,5
O0000037561,11,1
O0000014918,14,2
O0000035047,20,1
O0000021391,19,2
O0000040243,24,4
O0000026544,5,1
O0000031887,8,1
O0000037108,13,5
O0000029132,11,1
O0000038119,9,4
O0000036000,1,2
O0000025673,2,2
O0000033133,20,3
O0000023365,16,5
O0000029169,17,4
O0000027806,21,1
O0000035707,5,5
O0000019500,22,3
O0000003801,11,5
O0000020137,20,2
O0000027567,24,5
O0000018439,4,3
O0000024974,4,1
O0000013652,24,4
O0000040736,7,4
O0000009160,16,2
O0000036734,12,1
O0000032372,16,1
O0000022764,15,4
O0000005686,13,4
O0000002903,19,4
O0000024124,6,2
O0000005535,18,2
O0000039334,3,1
O0000008023,3,4
O0000029515,12,3
O0000041754,17,5
O0000013413,9,1
O0000021881,10,5
O0000006251,20,4
O0000001816,7,3
O0000017138,18,4
O0000016230,15,2
O0000014748,4,5
O0000014306,9,4
O0000001222,3,4
O0000029846,15,5
O0000031550,23,2
O0000002149,22,1
O0000002475,7,5
O0000037636,8,1
O0000038899,22,1
O0000025677,22,2
O0000032072,23,3
O0000001852,6,2
O0000004629,8,3
O0000036408,23,1
O0000022441,15,2
O0000030559,2,2
O0000020104,22,5
O0000017861,24,4
O0000040418,17,5
O0000020736,12,2
O0000023861,8,5
O0000040343,21,3
O0000013657,17,3
O0000029560,8,3
O0000005643,9,2
O0000037892,1,3
O0000004938,19,2
O0000013111,21,1
O0000005291,9,2
O0000037632,2,5
O0000028992,20,4
O0000021209,9,1
O0000002486,16,2
O0000034444,24,5
O0000019032,15,4
O0000021483,7,3
O0000032857,2,4
O0000039202,19,2
O0000030843,3,2
O0000025529,17,2
O0000012043,5,2
O0000033698,9,2
O0000027886,17,2
O0000022884,5,1
O0000039977,11,3
O0000014859,22,3
O0000012411,19,5
O0000000595,23,3
O0000031725,21,5
O0000042389,12,4
O0000018552,3,3
O0000013447,1,3
O0000036163,23,5
O0000016622,20,5
O0000041885,7,5
O0000027164,4,4
O0000013076,15,3
O0000016136,21,1
O0000019755,16,5
O0000031820,11,4
O0000040127,3,4
O0000013667,6,4
O0000008147,1,5
O0000018964,10,3
O0000004526,11,4
O0000013904,10,1
O0000019618,19,3
O0000025122,19,4
O0000040647,8,3
O0000036514,15,2
O0000038366,3,4
O0000000136,7,3
O0000024593,17,1
O0000018026,13,1
O0000019630,20,2
O0000019412,19,5
O0000041568,19,2
O0000026155,8,5
O0000035765,10,3
O0000022017,4,3
O0000040564,14,4
O0000002528,11,2
O0000003621,17,1
O0000008699,24,5
O0000040128,2,1
O0000025551,1,4
O0000037754,24,5
O0000012903,2,3
O0000013372,10,2
O0000012640,2,5
O0000004237,5,5
O0000026649,23,5
O0000042841,14,2
O0000023832,23,2
O0000040851,19,5
O0000033558,9,2
O0000000737,24,2
O0000040337,3,1
O0000019991,14,2
O0000035516,19,5
O0000000352,11,2
O0000034926,1,1
O0000024237,5,2
O0000028258,5,3
O0000022873,21,5
O0000014055,19,3
O0000022984,14,5
O0000000927,2,4
O0000040170,10,2
O0000013722,23,5
O0000040840,20,4
O0000021214,20,1
O0000021000,24,4
O0000032823,3,1
O0000007499,17,4
O0000025570,21,2
O0000030415,11,5
O0000020809,4,3
O0000006414,21,3
O0000033339,14,2
O0000040870,20,3
O0000000508,2,2
O0000015139,1,5
O0000025634,18,3
O0000007440,15,5
O0000035852,18,5
O0000000026,19,1
O0000034279,8,5
O0000013491,7,5
O0000031737,9,2
O0000008787,15,2
O0000032687,16,2
O0000013822,5,1
O0000038054,12,1
O0000014642,15,5
O0000024624,21,5
O0000037118,22,3
O0000014446,8,1
O0000040288,11,5
O0000023604,24,1
O0000041921,16,1
O0000011404,23,4
O0000032323,13,3
O0000016712,22,5
O0000041657,12,3
O0000043058,2,3
O0000042957,2,5
O0000026590,7,3
O0000008557,11,3
O0000013074,12,4
O0000010067,14,2
O0000017780,7,2
O0000011541,22,3
O0000002917,13,1
O0000006840,8,3
O0000040359,16,5
O0000010730,11,1
O0000021123,1,1
O0000042823,20,3
O0000015941,6,5
O0000038590,11,5
O0000042030,8,5
O0000032826,7,2
O0000006570,7,5
O0000008373,22,2
O0000018585,4,2
O0000028474,12,5
O0000024058,21,4
O0000009330,11,5
O0000003391,20,2
O0000009915,14,1
O0000013983,3,5
O0000041388,19,2
O0000002555,23,1
O0000023970,17,2
O0000019438,14,3
O0000002105,10,2
O0000027837,3,4
O0000040059,8,1
O0000041457,20,4
O0000006794,19,5
O0000005237,18,5
O0000041552,4,4
O0000026829,9,2
O0000040385,8,3
O0000016997,24,5
O0000008363,7,4
O0000016053,4,1
O0000002036,14,3
O0000022164,18,5
O0000034329,3,2
O0000003029,22,4
O0000038469,21,5
O0000027281,8,1
O0000018336,4,3
O0000013397,12,3
O0000007743,20,1
O0000017570,14,3
O0000001249,16,1
O0000015192,13,2
O0000019227,17,5
O0000019744,24,3
O0000006254,7,2
O0000022915,19,1
O0000025288,19,2
O0000029078,8,4
O0000002150,3,1
O0000042657,24,5
O0000007433,5,1
O0000034220,22,1
O0000024401,3,1
O0000013646,3,5
O0000038997,10,3
O0000039768,23,1
O0000028937,4,1
O0000038345,5,1
O0000015925,1,1
O0000016134,1,4
O0000035314,1,2
O0000001477,14,2
O0000040444,3,2
O0000034018,9,3
O0000015002,20,3
O0000016599,9,5
O0000018349,12,2
O0000005765,7,3
O0000014891,16,1
O0000004312,18,2
O0000042072,23,3
O0000000645,4,3
O0000028662,4,2
O0000006564,24,3
O0000024591,12,4
O0000009223,6,2
O0000000974,2,3
O0000042693,21,2
O0000031220,4,1
O0000012467,2,3
O0000006773,22,1
O0000032331,7,5
O0000009743,10,3
O0000009122,7,5
O0000010697,3,2
O0000031136,13,1
O0000006098,4,4
O0000042245,14,2
O0000016357,20,5
O0000014307,6,4
O0000041749,23,1
O0000037699,20,3
O0000041120,8,5
O0000012800,2,3
O0000030669,22,5
O0000002327,13,2
O0000008398,16,4
O0000041371,13,4
O0000003672,22,1
O0000037419,16,4
O0000014538,23,4
O0000014993,16,1
O0000013935,16,3
O0000024331,19,4
O0000003632,5,1
O0000037434,12,4
O0000016972,15,5
O0000014819,22,4
O0000009075,21,3
O0000012087,14,3
O0000019016,7,2
O0000010369,6,3
O0000042609,19,2
O0000034569,5,1
O0000036645,1,5
O0000027873,11,3
O0000003090,21,2
O0000030141,1,1
O0000003053,4,5
O0000037409,19,3
O0000026038,24,5
O0000017229,9,1
O0000003067,24,5
O0000006433,19,3
O0000034328,6,4
O0000025022,15,4
O0000002065,24,5
O0000015764,2,2
O0000029731,17,5
O0000023175,10,5
O0000015984,18,1
O0000006902,15,4
O0000011974,19,5
O0000019247,24,5
O0000040927,8,3
O0000029129,10,3
O0000025426,5,5
O0000028446,9,5
O0000024731,19,2
O0000019756,15,2
O0000002908,12,3
O0000040125,16,3
O0000013878,15,2
O0000030418,23,3
O0000040787,15,5
O0000035708,14,5
O0000007965,22,2
O0000041358,11,4
O0000010208,11,1
O0000026585,23,4
O0000022083,24,3
O0000006646,10,1
O0000030635,18,4
O0000006522,16,4
O0000002485,9,2
O0000009671,17,3
O0000014702,16,5
O0000039562,5,5
O0000005993,7,3
O0000002697,10,3
O0000016018,13,2
O0000036741,17,4
O0000042909,22,3
O0000020278,18,1
O0000003517,16,3
O0000020546,13,5
O0000000901,13,3
O0000018079,22,4
O0000034611,4,3
O0000015552,24,4
O0000007853,10,1
O0000031590,24,4
O0000014198,19,4
O0000030691,14,2
O0000010887,1,4
O0000012692,14,2
O0000032401,11,2
O0000033732,14,1
O0000005459,20,3
O0000001615,24,4
O0000022990,12,3
O0000015202,15,5
O0000020138,1,4
O0000018367,7,3
O0000024830,18,5
O0000040980,10,3
O0000026928,24,4
O0000024607,17,5
O0000034200,2,2
O0000025014,14,5
O0000036016,9,5
O0000007888,8,3
O0000003810,10,2
O0000023837,22,3
O0000011078,20,3
O0000005654,11,1
O0000032533,19,2
O0000007824,21,4
O0000026924,1,1
O0000041833,4,2
O0000024882,16,5
O0000016733,6,4
O0000011686,21,1
O0000017629,10,1
O0000001970,5,1
O0000005520,19,3
O0000035713,1,2
O0000021552,20,4
O0000022374,22,3
O0000023888,4,5
O0000027357,4,2
O0000008515,4,3
O0000007940,21,4
O0000012457,15,4
O0000008465,6,2
O0000027496,22,1
O0000034221,3,5
O0000042902,8,5
O0000023801,16,1
O0000001222,2,3
O0000000254,21,3
O0000010956,12,4
O0000020931,11,1
O0000028540,9,3
O0000006477,5,5
O0000004836,21,1
O0000017823,5,5
O0000012365,7,3
O0000030736,2,2
O0000033442,12,3
O0000020536,16,4
O0000026793,2,3
O0000022569,19,1
O0000038595,21,2
O0000039066,2,4
O0000032172,3,1
O0000019476,17,4
O0000031176,13,5
O0000026082,5,2
O0000040041,1,4
O0000030718,20,1
O0000010940,23,4
O0000012160,9,5
O0000035806,24,4
O0000002958,15,4
O0000024781,22,3
O0000030868,14,1
O0000009069,10,4
O0000023928,13,3
O0000026067,11,2
O0000027621,16,3
O0000022323,22,4
O0000002968,2,5
O0000014770,19,2
O0000033233,12,1
O0000019856,23,1
O0000006989,9,2
O0000011661,17,5
O0000007935,10,4
O0000034610,9,4
O0000018035,15,5
O0000025877,6,3
O0000025313,24,1
O0000003215,6,1
O0000033988,10,1
O0000023159,10,3
O0000030174,16,2
O0000012137,2,5
O0000023259,15,2
O0000034224,1,5
O0000035921,12,3
O0000041855,22,5
O0000009719,5,4
O0000031088,20,4
O0000040197,16,5
O0000037802,11,2
O0000030227,23,2
O0000034527,19,2
O0000017646,24,3
O0000031277,5,5
O0000024198,22,3
O0000008734,2,2
O0000026872,1,1
O0000040225,3,3
O0000030939,15,3
O0000036168,19,3
O0000021905,14,3
O0000011795,13,3
O0000015260,15,2
O0000004467,14,3
O0000009340,7,4
O0000039783,17,4
O0000011967,3,4
O0000011280,3,1
O0000031355,15,2
O0000036126,12,5
O0000015789,9,4
O0000007513,3,4
O0000011640,19,5
O0000019770,20,4
O0000012245,17,1
O0000013422,4,1
O0000024528,13,5
O0000020842,1,2
O0000017019,2,4
O0000043095,17,3
O0000024796,14,2
O0000036883,23,2
O0000005919,7,5
O0000002487,2,1
O0000041855,13,3
O0000031540,13,4
O0000024043,23,2
O0000002923,3,1
O0000034426,2,3
O0000004835,14,5
O0000034959,2,4
O0000003568,12,1
O0000011752,12,5
O0000025902,7,5
O0000010046,22,3
O0000016058,4,4
O0000001009,5,2
O0000020194,2,4
O0000034207,9,2
O0000006895,20,3
O0000010759,5,2
O0000027986,4,1
O0000009912,17,3
O0000043100,23,2
O0000022000,5,4
O0000010086,21,3
O0000037430,3,4
O0000030526,13,3
O0000016424,15,2
O0000005651,23,3
O0000023075,13,2
O0000004043,12,2
O0000033229,23,3
O0000030704,14,4
O0000010076,3,4
O0000003234,19,5
O0000012724,21,5
O0000034812,17,2
O0000007157,19,5
O0000035202,5,3
O0000034235,1,4
O0000006219,1,2
O0000021267,24,4
O0000010869,3,3
O0000006148,6,1
O0000012156,9,4
O0000025924,7,5
O0000011661,6,1
O0000007995,15,5
O0000037897,16,4
O0000005552,3,4
O0000020854,1,4
O0000024542,12,2
O0000019164,22,5
O0000015318,16,2
O0000016635,18,4
O0000032067,5,5
O0000027185,11,2
O0000007440,5,3
O0000006482,9,4
O0000041979,24,3
O0000026995,16,3
O0000005753,22,2
O0000020181,2,3
O0000024325,4,3
O0000008161,1,4
O0000035630,18,3
O0000004558,3,3
O0000014580,7,3
O0000032408,14,3
O0000035836,4,4
O0000040537,14,3
O0000012680,16,2
O0000040488,3,4
O0000026354,23,4
O0000037702,20,3
O0000019567,8,3
O0000003892,22,1
O0000024098,4,2
O0000012754,8,5
O0000024683,6,4
O0000000835,12,4
O0000042036,4,2
O0000001604,10,4
O0000006589,2,5
O0000039271,22,1
O0000004429,7,1
O0000034319,22,1
O0000002796,11,2
O0000000400,13,4
O0000010590,3,2
O0000015760,18,4
O0000027923,21,1
O0000024949,3,1
O0000034322,15,4
O0000013884,22,5
O0000014446,3,1
O0000026699,7,1
O0000034913,10,5
O0000020932,24,2
O0000037262,9,2
O0000030681,4,4
O0000028955,21,1
O0000010820,13,4
O0000005051,12,3
O0000017370,15,3
O0000006497,11,1
O0000042092,5,2
O0000006920,17,3
O0000001473,15,4
O0000031833,5,4
O0000021369,24,2
O0000035562,19,1
O0000041100,8,1
O0000030205,18,2
O0000004980,20,1
O0000015770,10,2
O0000001566,13,4
O0000039734,20,1
O0000006594,23,3
O0000017784,18,5
O0000025404,3,2
O0000029359,16,4
O0000011003,13,1
O0000026253,22,4
O0000041156,5,4
O0000009159,23,4
O0000022254,1,5
O0000033479,21,3
O0000001657,5,1
O0000015636,11,4
O0000026087,3,4
O0000040596,19,4
O0000013672,16,5
O0000032421,23,2
O0000026373,19,5
O0000038264,8,3
O0000000727,11,5
O0000038032,22,3
O0000016283,19,1
O0000016056,12,3
O0000013930,16,3
O0000026205,1,3
O0000032736,23,4
O0000016756,20,2
O0000005992,14,5
O0000035808,10,4
O0000023761,19,1
O0000019931,22,3
O0000038319,19,5
O0000035165,7,3
O0000017048,14,5
O0000021546,24,5
O0000009877,4,4
O0000029776,4,5
O0000021839,22,2
O0000035430,5,5
O0000023441,22,3
O0000021268,6,4
O0000039694,23,5
O0000008578,22,5
O0000030122,13,2
O0000034031,11,1
O0000023589,1,2
O0000019802,5,1
O0000030021,2,3
O0000040885,23,2
O0000033948,12,3
O0000012092,2,2
O0000020593,2,1
O0000042855,13,1
O0000039838,24,3
O0000006123,20,4
O0000036972,10,4
O0000002532,13,3
O0000034922,10,3
O0000026342,14,3
O0000011806,5,5
O0000019719,16,5
O0000036451,20,3
O0000035543,3,3
O0000002926,1,4
O0000039415,19,1
O0000040804,10,1
O0000025561,13,4
O0000034894,22,2
O0000022697,5,1
O0000037321,12,4
O0000027872,19,1
O0000007299,15,4
O0000000218,15,5
O0000031588,21,2
O0000036992,15,2
O0000025322,14,3
O0000012372,2,1
O0000033226,14,2
O0000013319,14,2
O0000033743,9,1
O0000004847,22,4
O0000010235,13,5
O0000019551,3,5
O0000035187,9,2
O0000035775,13,5
O0000032729,3,2
O0000002855,12,5
O0000019453,6,4
O0000002614,12,1
O0000020811,6,4
O0000043038,9,3
O0000018421,15,4
O0000005969,23,2
O0000002072,12,1
O0000042822,21,3
O0000007751,18,1
O0000034005,18,4
O0000036795,19,1
O0000020543,13,5
O0000030540,15,4
O0000010773,10,4
O0000042551,11,4
O0000035124,3,4
O0000018957,11,4
O0000014216,9,3
O0000019390,19,3
O0000037113,10,5
O0000006249,13,1
O0000014334,12,1
O0000023902,1,3
O0000004351,19,1
O0000004464,10,1
O0000035933,4,1
O0000013571,13,4
O0000012533,15,5
O0000020221,5,3
O0000003823,4,4
O0000001310,2,2
O0000003315,21,1
O0000038216,2,1
O0000030200,1,4
O0000042734,4,3
O0000033507,4,4
O0000007963,24,5
O0000030632,15,3
O0000000541,4,2
O0000023586,3,1
O0000039275,13,1
O0000014569,6,3
O0000003593,16,1
O0000014792,22,1
O0000014034,8,2
O0000011525,3,2
O0000019221,1,2
O0000030897,12,4
O0000033887,23,2
O0000035338,4,1
O0000007402,8,1
O0000036807,16,5
O0000003186,24,4
O0000010188,9,5
O0000013310,2,4
O0000032860,11,1
O0000023279,16,1
O0000036279,16,2
O0000029861,5,5
O0000041085,1,1
O0000032745,3,2
O0000014397,17,4
O0000027281,10,4
O0000005056,2,4
O0000031479,5,5
O0000017958,15,4
O0000000763,5,2
O0000032085,21,4
O0000014829,19,5
O0000016472,7,3
O0000030913,17,2
O0000034698,2,1
O0000000496,19,2
O0000034786,24,5
O0000000479,2,3
O0000003847,21,5
O0000014009,10,3
O0000033426,23,1
O0000034648,8,4
O0000038487,13,4
O0000002914,10,4
O0000005380,21,2
O0000037186,20,5
O0000038517,8,4
O0000005893,2,1
O0000013656,8,4
O0000006569,10,2
O0000006271,1,5
O0000026217,22,1
O0000037247,24,1
O0000007808,21,1
O0000026067,24,4
O0000035532,18,1
O0000018580,19,3
O0000028610,15,4
O0000020367,1,2
O0000001266,3,3
O0000021095,17,2
O0000033230,14,1
O0000029148,15,1
O0000040408,10,5
O0000033735,5,5
O0000028750,13,2
O0000004418,1,1
O0000004218,15,4
O0000029040,15,2
O0000029921,23,3
O0000039118,14,1
O0000018987,5,4
O0000039675,12,5
O0000013786,15,3
O0000017558,23,3
O0000032667,1,4
O0000010137,22,5
O0000016474,16,2
O0000020080,8,3
O0000042648,16,1
O0000039987,19,3
O0000008426,15,2
O0000005219,18,4
O0000011611,15,1
O0000022045,7,1
O0000022628,13,5
O0000038581,9,3
O0000032726,18,2
O0000041298,12,2
O0000033658,4,5
O0000024376,20,3
O0000020558,19,2
O0000019834,24,4
O0000015886,6,1
O0000024816,9,4
O0000023005,11,5
O0000001361,9,4
O0000033232,12,5
O0000016852,24,5
O0000025735,21,2
O0000034133,7,1
O0000026707,22,2
O0000021930,19,3
O0000014550,16,5
O0000016887,20,1
O0000009694,4,5
O0000042206,16,1
O0000034601,6,5
O0000019960,21,1
O0000009354,5,2
O0000037526,5,3
O0000032775,15,3
O0000036649,19,1
O0000028021,12,4
O0000005428,15,4
O0000005555,3,5
O0000010374,7,1
O0000005711,19,2
O0000002806,4,4
O0000036318,21,5
O0000042156,2,3
O0000032827,11,3
O0000031256,15,4
O0000027186,13,2
O0000020528,16,3
O0000011028,1,1
O0000024716,2,5
O0000008472,2,2
O0000009008,2,1
O0000013760,8,1
O0000014251,15,4
O0000008198,15,4
O0000017416,5,5
O0000015622,8,3
O0000039252,15,2
O0000005757,7,5
O0000021187,17,2
O0000037374,19,5
O0000035432,10,4
O0000005128,22,1
O0000026113,11,1
O0000007519,2,2
O0000007437,18,5
O0000023904,3,1
O0000001192,14,5
O0000039831,3,5
O0000006380,18,4
O0000000905,14,1
O0000012139,3,4
O0000032198,16,4
O0000013235,20,3
O0000033704,20,3
O0000007400,9,1
O0000018607,15,4
O0000021752,6,1
O0000042996,3,2
O0000025049,24,1
O0000015802,9,5
O0000031782,15,3
O0000032460,22,1
O0000029285,4,4
O0000001474,5,2
O0000015103,12,1
O0000020662,15,5
O0000008516,22,4
O0000028946,23,5
O0000042920,21,1
O0000025614,14,2
O0000032800,19,3
O0000018007,6,4
O0000028132,23,1
O0000006696,4,3
O0000034136,14,1
O0000007169,24,5
O0000032460,18,1
O0000021782,5,4
O0000034957,21,4
O0000020149,12,2
O0000007884,1,2
O0000017903,22,5
O0000007554,8,5
O0000023924,12,1
O0000012688,2,5
O0000016867,13,3
O0000008730,2,3
O0000014146,18,5
O0000040125,6,4
O0000003847,22,4
O0000035184,19,3
O0000006698,6,3
O0000037864,14,4
O0000037715,17,5
O0000019608,2,1
O0000036498,10,3
O0000000254,14,3
O0000042893,22,2
O0000024319,15,3
O0000031559,6,2
O0000029325,15,4
O0000015560,10,2
O0000015728,11,1
O0000010150,5,5
O0000036272,23,5
O0000011333,19,1
O0000008862,1,5
O0000015242,11,3
O0000039387,4,2
O0000001951,10,1
O0000014933,5,1
O0000007003,12,1
O0000030789,3,2
O0000006232,14,1
O0000024223,22,4
O0000021539,12,3
O0000032372,4,4
O0000020535,6,5
O0000014485,16,3
O0000038957,24,3
O0000009681,15,4
O0000021792,2,4
O0000036567,9,1
O0000036919,5,3
O0000016729,11,5
O0000036215,14,2
O0000017228,14,3
O0000031330,7,5
O0000012562,8,3
O0000003104,5,4
O0000038026,1,5
O0000023253,2,2
O0000005686,20,4
O0000036416,12,1
O0000020971,2,3
O0000042912,14,1
O0000021298,1,1
O0000019511,4,5
O0000007377,13,5
O0000037029,12,1
O0000027013,2,2
O0000026678,11,4
O0000037541,16,5
O0000017913,17,5
O0000026378,23,1
O0000014154,18,4
O0000012429,9,2
O0000042906,2,5
O0000003061,7,2
O0000042105,18,2
