order_id,customer_id,branch_id,rating,payment_method,date,time
O0000038491,C0000001140,B175,3,Mobile Payment,2023-06-26,07:16:29.153479
O0000038492,C0000000408,B073,2,Cash,2024-03-11,14:45:38.519541
O0000038493,C0000001575,B135,3,Cash,2023-10-27,08:59:59.691082
O0000038494,C0000001038,B035,3,Mobile Payment,2024-06-09,13:37:06.461213
O0000038495,C0000001544,B178,2,Credit Card,2024-07-24,09:51:19.822371
O0000038496,C0000001783,B080,4,Cash,2024-02-01,14:15:35.713885
O0000038497,C0000000173,B176,5,Credit Card,2023-12-25,08:15:36.346193
O0000038498,C0000000386,B140,4,Credit Card,2023-08-16,20:38:57.320039
O0000038499,C0000001698,B068,2,Mobile Payment,2023-04-01,15:06:58.128453
O0000038500,C0000001047,B230,3,Cash,2023-07-01,09:56:13.658946
O0000038501,C0000001968,B061,1,Mobile Payment,2023-03-23,19:13:53.942618
O0000038502,C0000000584,B150,2,Mobile Payment,2023-09-22,07:41:25.286051
O0000038503,C0000001148,B015,5,Cash,2024-06-27,7:40:7.005632
O0000038504,C0000002305,B035,4,Credit Card,2023-11-11,16:30:36.750752
O0000038505,C0000002215,B026,3,Mobile Payment,2023-04-13,19:55:24.948961
O0000038506,C0000000470,B222,1,Mobile Payment,2023-11-10,16:07:00.878417
O0000038507,C0000001516,B181,1,Cash,2023-10-17,14:46:32.979672
O0000038508,C0000001184,B132,4,Cash,2023-12-05,14:52:44.753894
O0000038509,C0000000773,B124,1,Credit Card,2024-04-29,19:39:08.474929
O0000038510,C0000001681,B118,3,Mobile Payment,2024-04-19,11:17:07.364633
O0000038511,C0000000831,B187,2,Credit Card,2023-01-08,18:36:46.740943
O0000038512,C0000000081,B015,2,Cash,2024-02-26,07:45:01.246305
O0000038513,C0000001884,B143,4,Cash,2023-02-06,14:21:20.674595
O0000038514,C0000001312,B166,4,Credit Card,2024-04-04,17:17:26.015712
O0000038515,C0000001166,B157,2,Mobile Payment,2023-05-26,14:10:21.473528
O0000038516,C0000001148,B125,4,Mobile Payment,2023-09-14,16:10:16.776759
O0000038517,C0000000522,B159,4,Credit Card,2023-03-22,13:26:25.007056
O0000038518,C0000000630,B020,4,Credit Card,2023-09-15,13:18:36.836152
O0000038519,C0000001594,B038,4,Credit Card,2023-07-11,08:59:28.246221
O0000038520,C0000001179,B065,4,Cash,2023-12-16,14:24:52.411446
O0000038521,C0000002114,B058,2,Mobile Payment,2023-08-10,20:35:22.976977
O0000038522,C0000001877,B077,1,Cash,2024-04-26,12:30:21.355039
O0000038523,C0000000989,B148,2,Mobile Payment,2023-08-02,12:43:51.232468
O0000038524,C0000002018,B071,5,Mobile Payment,2024-02-11,21:29:36.343373
O0000038525,C0000001858,B033,5,Credit Card,2024-08-10,12:26:54.714343
O0000038526,C0000000094,B175,3,Mobile Payment,2023-07-06,13:35:27.077071
O0000038527,C0000000269,B230,5,Credit Card,2023-04-26,09:46:59.770359
O0000038528,C0000001069,B106,2,Mobile Payment,2023-01-23,09:39:23.915124
O0000038529,C0000000277,B181,3,Mobile Payment,2023-11-20,07:10:07.802642
O0000038530,C0000001720,B076,3,Mobile Payment,2024-09-15,15:51:03.316025
O0000038531,C0000002044,B085,4,Cash,2023-11-30,10:02:41.828256
O0000038532,C0000000192,B014,1,Cash,2024-04-02,11:41:42.752390
O0000038533,C0000001023,B042,5,Mobile Payment,2023-07-11,16:58:59.463148
O0000038534,C0000000240,B230,4,Credit Card,2023-04-02,14:03:06.113479
O0000038535,C0000002194,B169,2,Cash,2024-06-02,12:41:02.493297
O0000038536,C0000001568,B151,1,Mobile Payment,2024-07-03,13:49:48.134191
O0000038537,C0000000272,B047,3,Mobile Payment,2023-09-18,11:27:07.113023
O0000038538,C0000000342,B100,2,Credit Card,2023-11-20,16:49:46.540038
O0000038539,C0000001485,B168,2,Cash,2023-02-01,13:09:32.407640
O0000038540,C0000000246,B197,3,Cash,2023-08-26,19:53:31.763027
O0000038541,C0000000360,B157,2,Mobile Payment,2024-06-29,11:29:51.121218
O0000038542,C0000000580,B164,1,Credit Card,2024-07-20,17:09:13.914753
O0000038543,C0000000767,B036,5,Mobile Payment,2024-04-04,9:03:50.717026
O0000038544,C0000000989,B135,5,Credit Card,2024-01-30,19:06:06.629012
O0000038545,C0000001277,B155,3,Credit Card,2024-06-25,16:11:22.734157
O0000038546,C0000000280,B076,5,Credit Card,2023-03-07,20:57:26.009571
O0000038547,C0000000990,B032,1,Credit Card,2023-01-05,9:13:34.984908
O0000038548,C0000001623,B041,2,Cash,2023-04-30,20:00:37.932966
O0000038549,C0000000222,B088,1,Mobile Payment,2024-07-19,17:06:51.225430
O0000038550,C0000002000,B004,5,Mobile Payment,2024-01-31,17:11:34.165353
O0000038551,C0000000082,B214,1,Mobile Payment,2023-12-05,07:35:22.112657
O0000038552,C0000001069,B015,4,Cash,2024-03-18,09:22:59.529069
O0000038553,C0000000012,B228,1,Mobile Payment,2024-02-17,11:13:23.891698
O0000038554,C0000001125,B025,4,Mobile Payment,2023-11-24,13:29:56.886273
O0000038555,C0000000357,B201,1,Mobile Payment,2023-02-17,18:10:25.110636
O0000038556,C0000000961,B090,5,Cash,2024-09-20,11:46:43.433463
O0000038557,C0000000384,B007,2,Credit Card,2023-04-06,10:51:45.057431
O0000038558,C0000001981,B207,1,Credit Card,2023-08-30,14:43:01.250695
O0000038559,C0000001679,B032,1,Cash,2023-03-13,11:20:56.559951
O0000038560,C0000002073,B218,4,Mobile Payment,2024-06-18,11:06:54.042189
O0000038561,C0000001933,B004,3,Cash,2023-06-01,19:17:09.305362
O0000038562,C0000001521,B014,4,Credit Card,2023-01-13,08:15:27.201109
O0000038563,C0000000972,B070,2,Mobile Payment,2023-07-07,17:37:59.219378
O0000038564,C0000001104,B207,1,Cash,2023-04-05,12:19:01.568952
O0000038565,C0000000260,B215,2,Mobile Payment,2023-08-13,17:55:08.108445
O0000038566,C0000000526,B231,4,Credit Card,2024-03-24,13:40:40.749839
O0000038567,C0000001373,B223,4,Mobile Payment,2023-02-10,16:21:36.640767
O0000038568,C0000001154,B056,5,Credit Card,2024-02-17,15:44:56.093002
O0000038569,C0000001252,B156,3,Credit Card,2023-02-22,8:46:35.810137
O0000038570,C0000001405,B145,4,Mobile Payment,2023-09-04,19:21:48.470845
O0000038571,C0000000406,B048,1,Mobile Payment,2024-06-19,14:09:56.977774
O0000038572,C0000001543,B076,2,Mobile Payment,2024-01-16,10:27:50.242544
O0000038573,C0000000793,B159,3,Cash,2023-05-14,19:47:52.104447
O0000038574,C0000000461,B218,2,Cash,2023-01-18,15:24:47.896323
O0000038575,C0000000337,B129,1,Mobile Payment,2023-05-05,19:31:59.594882
O0000038576,C0000001982,B082,5,Credit Card,2023-06-24,20:36:15.735437
O0000038577,C0000001453,B146,2,Credit Card,2023-08-10,19:25:06.552884
O0000038578,C0000000592,B069,3,Credit Card,2023-11-03,18:05:27.454997
O0000038579,C0000000344,B209,2,Credit Card,2023-04-29,20:16:51.109056
O0000038580,C0000000119,B023,1,Mobile Payment,2023-06-26,18:44:38.038221
O0000038581,C0000000128,B148,1,Cash,2024-04-29,7:41:51.386573
O0000038582,C0000000220,B201,5,Cash,2024-06-02,19:00:52.252073
O0000038583,C0000002038,B031,3,Cash,2024-05-05,13:25:31.897146
O0000038584,C0000000039,B167,2,Mobile Payment,2024-01-02,7:12:19.959195
O0000038585,C0000001632,B048,1,Credit Card,2023-08-21,08:04:51.257877
O0000038586,C0000002281,B147,5,Cash,2023-05-11,14:33:37.381227
O0000038587,C0000000612,B139,3,Mobile Payment,2024-01-16,18:38:20.335732
O0000038588,C0000000886,B138,5,Credit Card,2023-11-07,12:16:24.882718
O0000038589,C0000000660,B224,3,Cash,2023-07-30,7:09:08.761261
O0000038590,C0000002261,B081,4,Mobile Payment,2024-01-31,17:04:53.152468
O0000038591,C0000001813,B039,4,Credit Card,2024-05-01,18:21:34.613448
O0000038592,C0000001577,B040,3,Credit Card,2024-08-13,21:48:57.211869
O0000038593,C0000000756,B006,2,Credit Card,2024-09-09,10:30:51.227033
O0000038594,C0000001941,B112,4,Credit Card,2023-11-09,19:28:37.198846
O0000038595,C0000001917,B120,1,Mobile Payment,2024-05-17,07:22:14.100253
O0000038596,C0000001839,B141,2,Mobile Payment,2024-02-01,09:51:19.468059
O0000038597,C0000000490,B110,4,Credit Card,2023-07-02,09:33:00.603533
O0000038598,C0000000113,B106,2,Mobile Payment,2023-12-05,17:18:05.192513
O0000038599,C0000002231,B059,5,Credit Card,2024-03-19,15:57:18.681103
O0000038600,C0000001327,B218,4,Credit Card,2023-03-20,16:49:21.020582
O0000038601,C0000002243,B087,1,Mobile Payment,2024-08-16,14:17:05.840628
O0000038602,C0000000369,B071,5,Credit Card,2023-01-13,14:05:29.114896
O0000038603,C0000001316,B034,3,Credit Card,2023-04-13,19:31:26.732967
O0000038604,C0000001952,B049,4,Credit Card,2023-10-27,10:42:57.445510
O0000038605,C0000001274,B158,3,Cash,2023-01-23,14:16:51.238245
O0000038606,C0000002023,B162,2,Credit Card,2024-01-27,14:34:42.508724
O0000038607,C0000000521,B216,1,Cash,2023-06-05,07:08:54.657836
O0000038608,C0000001288,B132,1,Credit Card,2024-04-10,15:02:35.023180
O0000038609,C0000001390,B190,1,Cash,2023-08-05,20:04:04.071198
O0000038610,C0000001598,B040,1,Cash,2023-06-18,10:20:41.304380
O0000038611,C0000001561,B121,3,Cash,2023-12-14,15:20:01.170704
O0000038612,C0000001441,B093,1,Mobile Payment,2024-08-01,20:14:20.993470
O0000038613,C0000000906,B162,1,Mobile Payment,2024-08-26,15:22:18.293025
O0000038614,C0000000835,B105,1,Cash,2023-05-02,18:08:50.935907
O0000038615,C0000002067,B079,3,Mobile Payment,2024-09-21,13:20:48.975079
O0000038616,C0000000534,B095,1,Credit Card,2023-03-26,13:27:09.500390
O0000038617,C0000001364,B002,4,Cash,2023-11-19,12:38:49.028112
O0000038618,C0000001551,B103,4,Cash,2023-02-26,11:07:57.770707
O0000038619,C0000001259,B060,4,Cash,2023-06-15,11:41:46.881690
O0000038620,C0000001580,B116,1,Mobile Payment,2023-10-02,11:26:59.890577
O0000038621,C0000000801,B123,3,Cash,2024-01-24,15:54:44.869300
O0000038622,C0000000605,B229,1,Mobile Payment,2024-08-23,19:18:04.862345
O0000038623,C0000001811,B217,1,Credit Card,2024-04-29,9:29:16.497842
O0000038624,C0000001419,B033,5,Mobile Payment,2023-07-02,15:46:16.829819
O0000038625,C0000001483,B032,1,Credit Card,2023-05-13,07:09:58.329147
O0000038626,C0000000118,B027,1,Credit Card,2023-12-17,18:40:44.333992
O0000038627,C0000000667,B023,5,Credit Card,2024-07-09,07:57:55.510931
O0000038628,C0000000793,B229,3,Cash,2023-01-01,19:44:38.617913
O0000038629,C0000002277,B135,4,Credit Card,2023-11-20,09:36:51.935677
O0000038630,C0000000104,B135,4,Cash,2023-10-12,13:33:01.588962
O0000038631,C0000001655,B113,1,Cash,2024-04-13,13:34:26.178011
O0000038632,C0000000959,B148,3,Mobile Payment,2024-01-20,18:58:55.703974
O0000038633,C0000000476,B144,1,Cash,2023-06-18,21:11:08.224323
O0000038634,C0000000166,B019,4,Credit Card,2024-07-15,18:27:16.996571
O0000038635,C0000001525,B060,1,Cash,2023-11-12,20:21:19.421268
O0000038636,C0000001474,B010,5,Credit Card,2023-07-11,12:37:07.841251
O0000038637,C0000000527,B008,5,Cash,2024-01-07,14:29:13.680561
O0000038638,C0000000724,B175,3,Credit Card,2023-10-22,20:45:13.197305
O0000038639,C0000000449,B145,3,Mobile Payment,2024-03-13,18:09:01.430890
O0000038640,C0000002272,B051,1,Mobile Payment,2024-06-08,09:30:20.245889
O0000038641,C0000001904,B167,1,Mobile Payment,2024-08-16,15:17:52.796505
O0000038642,C0000002237,B141,2,Mobile Payment,2024-04-22,18:18:25.650033
O0000038643,C0000001271,B157,3,Mobile Payment,2024-05-26,17:13:55.816482
O0000038644,C0000001764,B038,3,Mobile Payment,2024-08-10,10:13:22.006538
O0000038645,C0000000032,B199,4,Cash,2023-09-02,13:45:21.256856
O0000038646,C0000001433,B178,5,Mobile Payment,2024-01-24,17:28:01.367781
O0000038647,C0000001756,B195,3,Cash,2023-09-20,19:18:56.856976
O0000038648,C0000002055,B212,2,Mobile Payment,2023-08-18,8:04:25.301636
O0000038649,C0000002324,B037,4,Cash,2024-06-01,20:22:22.770670
O0000038650,C0000000034,B042,5,Mobile Payment,2023-05-09,10:32:38.978230
O0000038651,C0000001668,B216,1,Credit Card,2024-08-05,08:58:43.532963
O0000038652,C0000001166,B024,5,Mobile Payment,2024-07-28,11:04:02.868054
O0000038653,C0000002242,B096,3,Credit Card,2023-11-19,07:37:58.321588
O0000038654,C0000001797,B044,5,Mobile Payment,2023-08-04,20:53:11.255068
O0000038655,C0000001620,B137,3,Credit Card,2024-03-25,07:35:43.247576
O0000038656,C0000000487,B204,4,Mobile Payment,2023-02-27,17:36:20.933741
O0000038657,C0000002238,B086,3,Mobile Payment,2023-05-21,10:51:05.784844
O0000038658,C0000000005,B086,4,Credit Card,2023-07-19,17:28:46.150652
O0000038659,C0000001249,B226,5,Cash,2023-02-26,11:08:21.699268
O0000038660,C0000001394,B031,3,Credit Card,2023-12-04,19:46:41.559593
O0000038661,C0000000365,B206,2,Cash,2024-02-22,14:31:47.117883
O0000038662,C0000001798,B191,2,Cash,2023-07-28,08:01:14.783668
O0000038663,C0000001212,B102,3,Credit Card,2023-07-14,20:21:37.423990
O0000038664,C0000001883,B172,5,Cash,2024-08-28,9:35:41.269310
O0000038665,C0000000591,B010,5,Mobile Payment,2023-03-06,10:24:54.426426
O0000038666,C0000000150,B057,4,Mobile Payment,2023-04-02,18:26:45.753515
O0000038667,C0000001528,B001,1,Credit Card,2023-02-06,9:53:07.299147
O0000038668,C0000000621,B071,5,Mobile Payment,2024-07-25,11:52:46.196411
O0000038669,C0000001417,B048,1,Cash,2024-03-31,10:01:40.600635
O0000038670,C0000001404,B129,2,Cash,2024-09-09,18:41:38.021573
O0000038671,C0000001995,B176,3,Mobile Payment,2024-03-21,16:10:26.220096
O0000038672,C0000000494,B015,3,Cash,2023-06-11,15:05:10.144285
O0000038673,C0000001732,B161,2,Cash,2023-12-15,14:01:47.868969
O0000038674,C0000002138,B149,5,Credit Card,2023-07-17,10:46:55.338863
O0000038675,C0000002044,B023,2,Mobile Payment,2023-08-04,19:36:42.546165
O0000038676,C0000002290,B178,1,Mobile Payment,2023-08-26,20:20:49.355616
O0000038677,C0000001810,B062,4,Mobile Payment,2024-04-04,18:17:48.904340
O0000038678,C0000000037,B146,4,Credit Card,2023-11-12,9:07:03.676666
O0000038679,C0000001623,B139,4,Cash,2024-05-08,10:42:13.071637
O0000038680,C0000000690,B082,1,Mobile Payment,2023-10-19,20:45:45.446713
O0000038681,C0000000526,B133,3,Cash,2023-02-05,07:41:57.797019
O0000038682,C0000001659,B156,3,Cash,2024-04-25,15:15:22.677033
O0000038683,C0000002157,B147,1,Mobile Payment,2023-03-05,7:03:32.827158
O0000038684,C0000002022,B150,4,Credit Card,2023-05-16,17:00:33.141208
O0000038685,C0000002182,B187,4,Credit Card,2023-09-10,15:25:15.622638
O0000038686,C0000000309,B217,3,Credit Card,2024-05-23,16:06:45.960346
O0000038687,C0000001516,B088,4,Credit Card,2023-05-27,15:21:37.415193
O0000038688,C0000000603,B041,3,Credit Card,2023-02-14,14:03:12.125724
O0000038689,C0000000931,B204,5,Credit Card,2024-04-09,14:36:16.125145
O0000038690,C0000001176,B200,2,Cash,2023-07-31,7:29:18.945431
O0000038691,C0000001381,B128,4,Cash,2023-12-30,17:35:25.457990
O0000038692,C0000002298,B053,2,Mobile Payment,2023-12-06,09:12:26.925575
O0000038693,C0000000114,B074,3,Cash,2024-08-02,13:49:58.906634
O0000038694,C0000000275,B209,4,Cash,2024-09-21,15:14:02.610433
O0000038695,C0000002106,B201,3,Mobile Payment,2023-07-04,10:35:53.589786
O0000038696,C0000000331,B025,4,Credit Card,2023-02-17,09:24:22.817113
O0000038697,C0000000299,B025,1,Mobile Payment,2024-02-22,11:18:41.462597
O0000038698,C0000001397,B228,4,Credit Card,2023-05-23,17:30:21.019244
O0000038699,C0000000301,B196,2,Cash,2023-05-01,18:00:01.996660
O0000038700,C0000000359,B233,5,Mobile Payment,2023-09-20,8:10:52.111561
O0000038701,C0000001078,B044,1,Mobile Payment,2023-06-14,15:31:40.879026
O0000038702,C0000000325,B053,4,Cash,2023-01-16,19:21:21.332922
O0000038703,C0000001623,B222,2,Credit Card,2023-11-16,16:17:36.513144
O0000038704,C0000000414,B062,3,Credit Card,2024-05-19,17:28:43.064254
O0000038705,C0000000931,B010,5,Credit Card,2023-12-30,07:25:18.482543
O0000038706,C0000000752,B020,5,Credit Card,2023-04-14,07:57:06.629645
O0000038707,C0000002278,B184,1,Cash,2024-02-23,16:09:09.978121
O0000038708,C0000000108,B012,2,Credit Card,2024-02-02,20:35:16.782000
O0000038709,C0000000164,B054,1,Mobile Payment,2023-09-22,07:34:01.562813
O0000038710,C0000000111,B194,4,Cash,2023-02-09,07:37:15.153742
O0000038711,C0000002290,B039,4,Credit Card,2024-01-20,16:58:18.230884
O0000038712,C0000001970,B125,5,Cash,2023-12-03,20:44:22.986729
O0000038713,C0000002191,B037,5,Credit Card,2024-08-02,10:55:44.780849
O0000038714,C0000001460,B062,5,Mobile Payment,2023-12-04,14:31:09.990792
O0000038715,C0000001359,B038,3,Cash,2023-07-23,09:58:10.826541
O0000038716,C0000002230,B174,2,Cash,2023-08-26,19:05:57.230047
O0000038717,C0000001734,B231,3,Cash,2023-08-31,19:24:15.252692
O0000038718,C0000000516,B171,5,Mobile Payment,2023-12-29,12:34:49.041964
O0000038719,C0000000162,B228,2,Cash,2023-11-17,17:32:38.515568
O0000038720,C0000000479,B168,5,Cash,2024-09-04,15:02:58.043257
O0000038721,C0000002212,B215,1,Cash,2023-08-15,18:21:22.785296
O0000038722,C0000000214,B173,5,Credit Card,2024-01-18,07:12:23.188507
O0000038723,C0000002001,B212,1,Mobile Payment,2024-01-05,19:36:04.975909
O0000038724,C0000002010,B123,3,Credit Card,2024-03-13,20:56:41.547822
O0000038725,C0000001188,B058,2,Cash,2023-03-16,20:42:31.999650
O0000038726,C0000001911,B036,3,Cash,2023-05-20,13:55:08.390843
O0000038727,C0000001851,B169,1,Cash,2023-01-27,15:47:15.822269
O0000038728,C0000001586,B156,2,Credit Card,2023-09-04,8:46:25.538594
O0000038729,C0000001011,B051,1,Credit Card,2023-06-26,15:42:22.165564
O0000038730,C0000000146,B113,4,Credit Card,2024-08-16,20:53:45.491389
O0000038731,C0000001017,B043,5,Credit Card,2024-06-05,13:18:27.783345
O0000038732,C0000000220,B088,4,Mobile Payment,2023-07-15,09:25:47.800686
O0000038733,C0000001468,B195,4,Cash,2024-03-18,07:19:48.770734
O0000038734,C0000001125,B032,5,Mobile Payment,2023-07-14,07:54:55.940951
O0000038735,C0000002068,B142,1,Cash,2023-05-09,15:00:01.184021
O0000038736,C0000000191,B212,1,Mobile Payment,2023-12-04,20:15:54.171896
O0000038737,C0000002033,B083,1,Cash,2023-09-24,19:50:57.659341
O0000038738,C0000000306,B118,3,Mobile Payment,2023-11-16,11:31:54.517814
O0000038739,C0000001999,B171,5,Cash,2023-09-29,19:43:34.938490
O0000038740,C0000000211,B045,3,Credit Card,2024-06-06,17:52:21.942920
O0000038741,C0000000206,B039,4,Cash,2024-02-26,12:18:43.187582
O0000038742,C0000000635,B025,4,Mobile Payment,2023-03-18,11:18:01.230146
O0000038743,C0000001687,B169,3,Cash,2023-09-29,10:36:02.605788
O0000038744,C0000000175,B201,2,Cash,2024-01-07,18:42:01.671747
O0000038745,C0000001995,B037,4,Mobile Payment,2023-10-26,08:54:04.927197
O0000038746,C0000000486,B054,5,Credit Card,2023-10-23,18:37:59.710765
O0000038747,C0000001972,B135,4,Cash,2024-03-16,20:07:36.816967
O0000038748,C0000002274,B033,1,Mobile Payment,2023-10-30,07:10:30.401923
O0000038749,C0000001245,B025,3,Credit Card,2024-03-27,08:48:02.564259
O0000038750,C0000001604,B141,3,Credit Card,2023-01-22,13:55:25.478076
O0000038751,C0000001585,B102,1,Cash,2024-04-14,8:52:01.883762
O0000038752,C0000001965,B054,4,Cash,2024-01-30,09:19:57.425583
O0000038753,C0000000290,B038,4,Mobile Payment,2023-06-28,20:44:48.224858
O0000038754,C0000002010,B108,4,Cash,2023-05-24,13:07:29.218057
O0000038755,C0000001506,B058,3,Cash,2024-02-18,17:04:52.981239
O0000038756,C0000000615,B049,5,Cash,2024-07-22,11:02:54.390197
O0000038757,C0000002250,B157,1,Cash,2024-05-02,09:27:31.410133
O0000038758,C0000000820,B215,2,Cash,2024-06-11,14:13:31.238910
O0000038759,C0000002016,B152,1,Cash,2023-09-06,19:19:34.435834
O0000038760,C0000000194,B085,2,Mobile Payment,2024-04-23,8:42:52.182261
O0000038761,C0000001314,B046,3,Cash,2024-06-28,14:34:50.021202
O0000038762,C0000002325,B087,3,Credit Card,2023-04-04,20:32:00.369022
O0000038763,C0000000547,B135,5,Credit Card,2023-01-16,14:51:06.255426
O0000038764,C0000000925,B017,2,Mobile Payment,2023-09-06,20:30:45.620871
O0000038765,C0000000064,B218,5,Mobile Payment,2023-01-29,13:00:50.317402
O0000038766,C0000001942,B155,2,Cash,2023-08-09,19:31:26.209403
O0000038767,C0000002112,B030,1,Mobile Payment,2023-10-29,12:56:52.034300
O0000038768,C0000000415,B125,3,Mobile Payment,2023-05-06,18:49:42.327375
O0000038769,C0000001524,B217,1,Mobile Payment,2023-07-05,11:40:13.862834
O0000038770,C0000000855,B117,1,Cash,2024-04-22,13:14:42.977884
O0000038771,C0000000577,B048,3,Cash,2023-04-11,21:25:27.624700
O0000038772,C0000001930,B143,4,Mobile Payment,2023-10-10,09:32:54.049705
O0000038773,C0000001808,B121,3,Cash,2023-08-15,13:32:23.490193
O0000038774,C0000001536,B191,2,Cash,2024-07-30,9:00:14.413698
O0000038775,C0000001254,B139,3,Cash,2023-04-16,7:17:49.213358
O0000038776,C0000001272,B223,1,Mobile Payment,2023-09-03,13:57:48.391943
O0000038777,C0000000987,B164,1,Credit Card,2024-06-20,15:40:54.930810
O0000038778,C0000001730,B051,1,Credit Card,2023-01-06,15:29:35.340593
O0000038779,C0000000441,B183,1,Cash,2023-08-24,19:01:08.701274
O0000038780,C0000001130,B011,5,Cash,2024-02-21,12:50:31.529876
O0000038781,C0000001237,B086,3,Mobile Payment,2024-02-13,14:57:26.425613
O0000038782,C0000001929,B117,2,Cash,2024-04-12,19:47:12.989911
O0000038783,C0000000614,B200,5,Mobile Payment,2023-03-31,12:19:29.652436
O0000038784,C0000000548,B079,5,Mobile Payment,2023-10-10,15:47:28.701796
O0000038785,C0000000026,B138,3,Cash,2024-08-07,19:36:06.473308
O0000038786,C0000000700,B183,2,Mobile Payment,2024-07-20,14:26:02.138721
O0000038787,C0000001401,B071,1,Cash,2024-01-14,18:12:27.906358
O0000038788,C0000001323,B181,4,Mobile Payment,2023-03-12,17:48:58.236489
O0000038789,C0000002188,B037,2,Credit Card,2024-08-23,19:09:15.213936
O0000038790,C0000001536,B052,1,Cash,2023-02-19,08:37:55.298883
O0000038791,C0000000204,B017,4,Cash,2024-01-26,09:39:27.015993
O0000038792,C0000000648,B001,5,Cash,2023-05-28,15:13:56.605074
O0000038793,C0000001861,B077,3,Cash,2023-01-03,11:51:52.615777
O0000038794,C0000000269,B031,3,Mobile Payment,2024-04-18,10:11:18.232232
O0000038795,C0000001828,B035,2,Cash,2023-10-20,09:07:13.346303
O0000038796,C0000002307,B112,4,Mobile Payment,2023-01-10,20:05:49.579922
O0000038797,C0000000380,B107,1,Cash,2023-11-16,10:55:54.035830
O0000038798,C0000001094,B211,3,Credit Card,2024-09-17,21:52:52.289602
O0000038799,C0000002189,B192,5,Mobile Payment,2024-06-29,7:33:05.196965
O0000038800,C0000000596,B115,2,Mobile Payment,2023-02-10,15:57:34.323587
O0000038801,C0000001386,B065,1,Cash,2024-06-24,10:06:24.581158
O0000038802,C0000002061,B062,2,Credit Card,2023-03-15,16:55:53.982315
O0000038803,C0000002142,B069,1,Mobile Payment,2023-07-16,18:37:10.890485
O0000038804,C0000001449,B132,4,Mobile Payment,2024-06-27,14:49:57.446596
O0000038805,C0000001746,B204,4,Credit Card,2023-05-17,16:07:36.432007
O0000038806,C0000000283,B094,1,Mobile Payment,2024-09-10,8:19:35.873167
O0000038807,C0000001798,B070,4,Credit Card,2023-10-11,16:50:25.299667
O0000038808,C0000000483,B003,5,Credit Card,2024-06-07,21:23:01.234114
O0000038809,C0000002102,B155,3,Cash,2023-06-12,16:58:26.179544
O0000038810,C0000000839,B225,2,Cash,2023-05-30,17:49:05.979161
O0000038811,C0000000486,B209,3,Mobile Payment,2023-04-28,14:15:11.503210
O0000038812,C0000001095,B116,2,Credit Card,2023-01-16,11:49:51.827425
O0000038813,C0000001416,B155,4,Credit Card,2023-03-15,11:50:56.655827
O0000038814,C0000001697,B019,3,Credit Card,2023-09-27,19:56:56.577560
O0000038815,C0000000846,B225,2,Mobile Payment,2023-07-09,10:26:52.271732
O0000038816,C0000000531,B153,1,Cash,2024-02-21,21:31:47.094454
O0000038817,C0000000899,B030,4,Cash,2024-08-27,15:53:00.292461
O0000038818,C0000001919,B129,5,Mobile Payment,2023-08-05,11:57:43.480056
O0000038819,C0000000986,B045,5,Credit Card,2024-09-15,13:57:38.209880
O0000038820,C0000002070,B021,2,Credit Card,2023-01-03,13:11:19.183106
O0000038821,C0000001390,B042,5,Mobile Payment,2023-07-10,16:56:01.803296
O0000038822,C0000001219,B182,4,Cash,2024-01-25,09:08:36.331950
O0000038823,C0000001920,B018,4,Mobile Payment,2023-11-09,16:02:16.081887
O0000038824,C0000000697,B016,5,Mobile Payment,2023-10-05,19:42:56.979970
O0000038825,C0000001989,B042,2,Mobile Payment,2023-10-09,14:54:34.536448
O0000038826,C0000001839,B077,3,Cash,2023-10-30,14:33:46.269766
O0000038827,C0000002304,B008,4,Mobile Payment,2024-06-07,8:31:33.018101
O0000038828,C0000000766,B211,5,Cash,2023-05-09,11:05:37.176999
O0000038829,C0000001465,B049,1,Credit Card,2023-05-12,09:06:10.543628
O0000038830,C0000001795,B102,1,Cash,2024-04-19,09:52:09.960875
O0000038831,C0000002119,B157,2,Credit Card,2024-08-06,15:06:55.973881
O0000038832,C0000002103,B232,1,Credit Card,2023-12-02,14:53:12.596925
O0000038833,C0000000774,B119,4,Cash,2024-01-28,15:45:31.071631
O0000038834,C0000000876,B049,3,Cash,2023-04-13,12:24:27.288273
O0000038835,C0000000473,B163,4,Mobile Payment,2023-08-25,17:51:46.790117
O0000038836,C0000001415,B220,3,Credit Card,2023-01-09,12:59:37.039329
O0000038837,C0000001033,B139,5,Mobile Payment,2023-11-01,11:39:45.658719
O0000038838,C0000001008,B075,3,Mobile Payment,2024-01-04,14:05:42.659567
O0000038839,C0000000374,B171,3,Credit Card,2024-09-17,20:21:11.988741
O0000038840,C0000000497,B218,1,Mobile Payment,2023-12-21,19:33:29.146350
O0000038841,C0000000012,B063,5,Credit Card,2024-02-13,16:17:47.974694
O0000038842,C0000000439,B098,5,Credit Card,2023-11-24,10:32:54.839775
O0000038843,C0000001773,B153,2,Cash,2024-03-23,16:13:04.843716
O0000038844,C0000001502,B144,4,Mobile Payment,2024-04-19,11:44:10.880895
O0000038845,C0000002051,B165,1,Cash,2023-07-27,11:35:33.799034
O0000038846,C0000001269,B064,2,Credit Card,2024-02-07,17:59:42.766197
O0000038847,C0000000756,B198,4,Mobile Payment,2023-07-02,17:28:55.610357
O0000038848,C0000001774,B102,1,Mobile Payment,2023-02-22,10:49:16.092679
